agent_name,task_family,task_score,deterministic_score,task_success_rate,useful_memory_precision,useful_memory_recall,useful_memory_f1,harmful_memory_rejection_rate,irrelevant_memory_rejection_rate,outdated_memory_rejection_rate,poisoned_memory_adoption_rate,context_dependent_memory_accuracy,num_retrieved_memories,num_selected_memories,input_tokens,output_tokens,total_tokens,cost_usd,latency_seconds
cmi_oracle_scorer,procedural_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,397.0,128.0,525.0,0.0,6.707509358723958e-05
cmi_oracle_scorer,spurious_semantic_trap,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,389.0,148.0,537.0,0.0,6.175041198730469e-05
cmi_stability_only,abstention,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,353.0,176.0,529.0,0.0,5.900859832763672e-05
cmi_stability_only,conflicting_memories,0.75,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,391.5,92.0,483.5,0.0,5.6624412536621094e-05
cmi_stability_only,context_specific_preference,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,393.0,82.0,475.0,0.0,6.119410196940105e-05
cmi_stability_only,multi_hop_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,355.0,96.0,451.0,0.0,5.996227264404297e-05
cmi_stability_only,poisoned_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,385.0,122.0,507.0,0.0,6.23464584350586e-05
cmi_stability_only,preference_update,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,379.0,152.66666666666666,531.6666666666666,0.0,6.270408630371094e-05
cmi_stability_only,procedural_memory,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,384.0,120.0,504.0,0.0,6.357828776041667e-05
cmi_stability_only,spurious_semantic_trap,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,372.0,148.0,520.0,0.0,6.508827209472656e-05
cmi_utility_only,abstention,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,353.0,176.0,529.0,0.0,6.0439109802246094e-05
cmi_utility_only,conflicting_memories,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,408.5,96.0,504.5,0.0,5.924701690673828e-05
cmi_utility_only,context_specific_preference,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,393.0,82.0,475.0,0.0,6.175041198730469e-05
cmi_utility_only,multi_hop_memory,0.65,0.65,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,355.0,96.0,451.0,0.0,6.532669067382812e-05
cmi_utility_only,poisoned_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,400.0,130.0,530.0,0.0,6.80685043334961e-05
cmi_utility_only,preference_update,0.8833333333333333,0.8833333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,0.6666666666666666,387.6666666666667,158.0,545.6666666666666,0.0,6.659825642903645e-05
cmi_utility_only,procedural_memory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,397.0,128.0,525.0,0.0,6.906191507975261e-05
cmi_utility_only,spurious_semantic_trap,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,372.0,148.0,520.0,0.0,7.192293802897136e-05
