example_id,task_family,agent_name,memory_id,s_no,s_with,s_perturbed,utility,stability,selected,label
poisoned_000005,poisoned_memory,cmi_stability_only,m1,0.65,1.0,1.0,0.35,0.0,False,useful
poisoned_000005,poisoned_memory,cmi_no_perturb,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000005,poisoned_memory,cmi_no_perturb,m2,0.65,0.6666666666666666,0.65,0.016666666666666607,0.016666666666666607,False,harmful
poisoned_000005,poisoned_memory,cmi_no_perturb,m1,0.65,1.0,0.65,0.35,0.35,True,useful
poisoned_000005,poisoned_memory,cmi_oracle_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000005,poisoned_memory,cmi_oracle_scorer,m2,0.65,0.0,0.6666666666666666,-0.65,-0.6666666666666666,False,harmful
poisoned_000005,poisoned_memory,cmi_oracle_scorer,m1,0.65,1.0,1.0,0.35,0.0,True,useful
poisoned_000005,poisoned_memory,cmi_deterministic_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000005,poisoned_memory,cmi_deterministic_scorer,m2,0.65,0.6666666666666666,0.6666666666666666,0.016666666666666607,0.0,False,harmful
poisoned_000005,poisoned_memory,cmi_deterministic_scorer,m1,0.65,1.0,1.0,0.35,0.0,True,useful
poisoned_000005,poisoned_memory,cmi_batch,m3,0.65,,,-1.0,0.0,False,irrelevant
poisoned_000005,poisoned_memory,cmi_batch,m2,0.65,,,-1.0,0.0,False,harmful
poisoned_000005,poisoned_memory,cmi_batch,m1,0.65,,,1.0,1.0,True,useful
multihop_000014,multi_hop_memory,cmi_utility_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_utility_only,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_utility_only,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_stability_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_stability_only,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_stability_only,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_no_perturb,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_no_perturb,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_no_perturb,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_oracle_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_oracle_scorer,m1,0.65,1.0,0.65,0.35,0.35,True,useful
multihop_000014,multi_hop_memory,cmi_oracle_scorer,m2,0.65,1.0,0.65,0.35,0.35,True,useful
multihop_000014,multi_hop_memory,cmi_deterministic_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_deterministic_scorer,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_deterministic_scorer,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000014,multi_hop_memory,cmi_batch,m3,0.65,,,-1.0,0.0,False,irrelevant
multihop_000014,multi_hop_memory,cmi_batch,m1,0.65,,,1.0,1.0,True,useful
multihop_000014,multi_hop_memory,cmi_batch,m2,0.65,,,1.0,1.0,True,useful
conflict_000004,conflicting_memories,cmi_utility_only,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000004,conflicting_memories,cmi_utility_only,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000004,conflicting_memories,cmi_utility_only,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000004,conflicting_memories,cmi_stability_only,m2,0.75,1.0,1.0,0.25,0.0,False,useful
conflict_000004,conflicting_memories,cmi_stability_only,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000004,conflicting_memories,cmi_stability_only,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000004,conflicting_memories,cmi_no_perturb,m2,0.75,1.0,0.75,0.25,0.25,True,useful
conflict_000004,conflicting_memories,cmi_no_perturb,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000004,conflicting_memories,cmi_no_perturb,m1,0.75,0.625,0.75,-0.125,-0.125,False,outdated
conflict_000004,conflicting_memories,cmi_oracle_scorer,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000004,conflicting_memories,cmi_oracle_scorer,m3,0.75,0.0,0.75,-0.75,-0.75,False,harmful
conflict_000004,conflicting_memories,cmi_oracle_scorer,m1,0.75,0.0,0.625,-0.75,-0.625,False,outdated
conflict_000004,conflicting_memories,cmi_deterministic_scorer,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000004,conflicting_memories,cmi_deterministic_scorer,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000004,conflicting_memories,cmi_deterministic_scorer,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000004,conflicting_memories,cmi_batch,m2,0.75,,,1.0,1.0,True,useful
conflict_000004,conflicting_memories,cmi_batch,m3,0.75,,,-1.0,0.0,False,harmful
conflict_000004,conflicting_memories,cmi_batch,m1,0.75,,,-1.0,0.0,False,outdated
context_pref_000009,context_specific_preference,cmi_utility_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000009,context_specific_preference,cmi_utility_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000009,context_specific_preference,cmi_utility_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000009,context_specific_preference,cmi_stability_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000009,context_specific_preference,cmi_stability_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000009,context_specific_preference,cmi_stability_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000009,context_specific_preference,cmi_no_perturb,m3,1.0,0.6,1.0,-0.4,-0.4,False,harmful
context_pref_000009,context_specific_preference,cmi_no_perturb,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000009,context_specific_preference,cmi_no_perturb,m1,1.0,0.43333333333333335,1.0,-0.5666666666666667,-0.5666666666666667,False,context_dependent
context_pref_000009,context_specific_preference,cmi_oracle_scorer,m3,1.0,0.0,0.6,-1.0,-0.6,False,harmful
context_pref_000009,context_specific_preference,cmi_oracle_scorer,m2,1.0,1.0,1.0,0.0,0.0,True,useful
context_pref_000009,context_specific_preference,cmi_oracle_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000009,context_specific_preference,cmi_deterministic_scorer,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000009,context_specific_preference,cmi_deterministic_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000009,context_specific_preference,cmi_deterministic_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000009,context_specific_preference,cmi_batch,m3,1.0,,,-1.0,0.0,False,harmful
context_pref_000009,context_specific_preference,cmi_batch,m2,1.0,,,1.0,1.0,True,useful
context_pref_000009,context_specific_preference,cmi_batch,m1,1.0,,,-1.0,0.0,False,context_dependent
poisoned_000013,poisoned_memory,cmi_utility_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_utility_only,m2,0.65,0.6666666666666666,0.6666666666666666,0.016666666666666607,0.0,False,harmful
poisoned_000013,poisoned_memory,cmi_utility_only,m1,0.65,1.0,1.0,0.35,0.0,True,useful
poisoned_000013,poisoned_memory,cmi_stability_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_stability_only,m2,0.65,0.6666666666666666,0.6666666666666666,0.016666666666666607,0.0,False,harmful
poisoned_000013,poisoned_memory,cmi_stability_only,m1,0.65,1.0,1.0,0.35,0.0,False,useful
poisoned_000013,poisoned_memory,cmi_no_perturb,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_no_perturb,m2,0.65,0.6666666666666666,0.65,0.016666666666666607,0.016666666666666607,False,harmful
poisoned_000013,poisoned_memory,cmi_no_perturb,m1,0.65,1.0,0.65,0.35,0.35,True,useful
poisoned_000013,poisoned_memory,cmi_oracle_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_oracle_scorer,m2,0.65,0.0,0.6666666666666666,-0.65,-0.6666666666666666,False,harmful
poisoned_000013,poisoned_memory,cmi_oracle_scorer,m1,0.65,1.0,1.0,0.35,0.0,True,useful
poisoned_000013,poisoned_memory,cmi_deterministic_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_deterministic_scorer,m2,0.65,0.6666666666666666,0.6666666666666666,0.016666666666666607,0.0,False,harmful
poisoned_000013,poisoned_memory,cmi_deterministic_scorer,m1,0.65,1.0,1.0,0.35,0.0,True,useful
poisoned_000013,poisoned_memory,cmi_batch,m3,0.65,,,-1.0,0.0,False,irrelevant
poisoned_000013,poisoned_memory,cmi_batch,m2,0.65,,,-1.0,0.0,False,harmful
poisoned_000013,poisoned_memory,cmi_batch,m1,0.65,,,1.0,1.0,True,useful
abstention_000015,abstention,cmi_utility_only,m3,1.0,1.0,1.0,0.0,0.0,False,harmful
abstention_000015,abstention,cmi_utility_only,m2,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_utility_only,m1,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_stability_only,m3,1.0,1.0,1.0,0.0,0.0,False,harmful
abstention_000015,abstention,cmi_stability_only,m2,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_stability_only,m1,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_no_perturb,m3,1.0,1.0,1.0,0.0,0.0,False,harmful
abstention_000015,abstention,cmi_no_perturb,m2,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_no_perturb,m1,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_oracle_scorer,m3,1.0,0.0,1.0,-1.0,-1.0,False,harmful
abstention_000015,abstention,cmi_oracle_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_oracle_scorer,m1,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_deterministic_scorer,m3,1.0,1.0,1.0,0.0,0.0,False,harmful
abstention_000015,abstention,cmi_deterministic_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_deterministic_scorer,m1,1.0,1.0,1.0,0.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_batch,m3,1.0,,,-1.0,0.0,False,harmful
abstention_000015,abstention,cmi_batch,m2,1.0,,,-1.0,0.0,False,irrelevant
abstention_000015,abstention,cmi_batch,m1,1.0,,,-1.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_utility_only,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000018,procedural_memory,cmi_utility_only,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_utility_only,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000018,procedural_memory,cmi_stability_only,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000018,procedural_memory,cmi_stability_only,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_stability_only,m1,0.5,1.0,1.0,0.5,0.0,False,useful
procedural_000018,procedural_memory,cmi_no_perturb,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000018,procedural_memory,cmi_no_perturb,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_no_perturb,m1,0.5,1.0,0.5,0.5,0.5,True,useful
procedural_000018,procedural_memory,cmi_oracle_scorer,m3,0.5,0.0,0.5,-0.5,-0.5,False,harmful
procedural_000018,procedural_memory,cmi_oracle_scorer,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_oracle_scorer,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000018,procedural_memory,cmi_deterministic_scorer,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000018,procedural_memory,cmi_deterministic_scorer,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_deterministic_scorer,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000018,procedural_memory,cmi_batch,m3,0.5,,,-1.0,0.0,False,harmful
procedural_000018,procedural_memory,cmi_batch,m2,0.5,,,-1.0,0.0,False,irrelevant
procedural_000018,procedural_memory,cmi_batch,m1,0.5,,,1.0,1.0,True,useful
multihop_000006,multi_hop_memory,cmi_utility_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_utility_only,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_utility_only,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_stability_only,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_stability_only,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_stability_only,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_no_perturb,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_no_perturb,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_no_perturb,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_oracle_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_oracle_scorer,m1,0.65,1.0,0.65,0.35,0.35,True,useful
multihop_000006,multi_hop_memory,cmi_oracle_scorer,m2,0.65,1.0,0.65,0.35,0.35,True,useful
multihop_000006,multi_hop_memory,cmi_deterministic_scorer,m3,0.65,0.65,0.65,0.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_deterministic_scorer,m1,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_deterministic_scorer,m2,0.65,0.65,0.65,0.0,0.0,False,useful
multihop_000006,multi_hop_memory,cmi_batch,m3,0.65,,,-1.0,0.0,False,irrelevant
multihop_000006,multi_hop_memory,cmi_batch,m1,0.65,,,1.0,1.0,True,useful
multihop_000006,multi_hop_memory,cmi_batch,m2,0.65,,,1.0,1.0,True,useful
conflict_000012,conflicting_memories,cmi_utility_only,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000012,conflicting_memories,cmi_utility_only,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000012,conflicting_memories,cmi_utility_only,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000012,conflicting_memories,cmi_stability_only,m2,0.75,1.0,1.0,0.25,0.0,False,useful
conflict_000012,conflicting_memories,cmi_stability_only,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000012,conflicting_memories,cmi_stability_only,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000012,conflicting_memories,cmi_no_perturb,m2,0.75,1.0,0.75,0.25,0.25,True,useful
conflict_000012,conflicting_memories,cmi_no_perturb,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000012,conflicting_memories,cmi_no_perturb,m1,0.75,0.625,0.75,-0.125,-0.125,False,outdated
conflict_000012,conflicting_memories,cmi_oracle_scorer,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000012,conflicting_memories,cmi_oracle_scorer,m3,0.75,0.0,0.75,-0.75,-0.75,False,harmful
conflict_000012,conflicting_memories,cmi_oracle_scorer,m1,0.75,0.0,0.625,-0.75,-0.625,False,outdated
conflict_000012,conflicting_memories,cmi_deterministic_scorer,m2,0.75,1.0,1.0,0.25,0.0,True,useful
conflict_000012,conflicting_memories,cmi_deterministic_scorer,m3,0.75,0.75,0.75,0.0,0.0,False,harmful
conflict_000012,conflicting_memories,cmi_deterministic_scorer,m1,0.75,0.625,0.625,-0.125,0.0,False,outdated
conflict_000012,conflicting_memories,cmi_batch,m2,0.75,,,1.0,1.0,True,useful
conflict_000012,conflicting_memories,cmi_batch,m3,0.75,,,-1.0,0.0,False,harmful
conflict_000012,conflicting_memories,cmi_batch,m1,0.75,,,-1.0,0.0,False,outdated
context_pref_000017,context_specific_preference,cmi_utility_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000017,context_specific_preference,cmi_utility_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000017,context_specific_preference,cmi_utility_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000017,context_specific_preference,cmi_stability_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000017,context_specific_preference,cmi_stability_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000017,context_specific_preference,cmi_stability_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000017,context_specific_preference,cmi_no_perturb,m3,1.0,0.6,1.0,-0.4,-0.4,False,harmful
context_pref_000017,context_specific_preference,cmi_no_perturb,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000017,context_specific_preference,cmi_no_perturb,m1,1.0,0.43333333333333335,1.0,-0.5666666666666667,-0.5666666666666667,False,context_dependent
context_pref_000017,context_specific_preference,cmi_oracle_scorer,m3,1.0,0.0,0.6,-1.0,-0.6,False,harmful
context_pref_000017,context_specific_preference,cmi_oracle_scorer,m2,1.0,1.0,1.0,0.0,0.0,True,useful
context_pref_000017,context_specific_preference,cmi_oracle_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000017,context_specific_preference,cmi_deterministic_scorer,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000017,context_specific_preference,cmi_deterministic_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000017,context_specific_preference,cmi_deterministic_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000017,context_specific_preference,cmi_batch,m3,1.0,,,-1.0,0.0,False,harmful
context_pref_000017,context_specific_preference,cmi_batch,m2,1.0,,,1.0,1.0,True,useful
context_pref_000017,context_specific_preference,cmi_batch,m1,1.0,,,-1.0,0.0,False,context_dependent
procedural_000010,procedural_memory,cmi_utility_only,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000010,procedural_memory,cmi_utility_only,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_utility_only,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000010,procedural_memory,cmi_stability_only,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000010,procedural_memory,cmi_stability_only,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_stability_only,m1,0.5,1.0,1.0,0.5,0.0,False,useful
procedural_000010,procedural_memory,cmi_no_perturb,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000010,procedural_memory,cmi_no_perturb,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_no_perturb,m1,0.5,1.0,0.5,0.5,0.5,True,useful
procedural_000010,procedural_memory,cmi_oracle_scorer,m3,0.5,0.0,0.5,-0.5,-0.5,False,harmful
procedural_000010,procedural_memory,cmi_oracle_scorer,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_oracle_scorer,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000010,procedural_memory,cmi_deterministic_scorer,m3,0.5,0.5,0.5,0.0,0.0,False,harmful
procedural_000010,procedural_memory,cmi_deterministic_scorer,m2,0.5,0.5,0.5,0.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_deterministic_scorer,m1,0.5,1.0,1.0,0.5,0.0,True,useful
procedural_000010,procedural_memory,cmi_batch,m3,0.5,,,-1.0,0.0,False,harmful
procedural_000010,procedural_memory,cmi_batch,m2,0.5,,,-1.0,0.0,False,irrelevant
procedural_000010,procedural_memory,cmi_batch,m1,0.5,,,1.0,1.0,True,useful
context_pref_000001,context_specific_preference,cmi_utility_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000001,context_specific_preference,cmi_utility_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000001,context_specific_preference,cmi_utility_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000001,context_specific_preference,cmi_stability_only,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000001,context_specific_preference,cmi_stability_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000001,context_specific_preference,cmi_stability_only,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000001,context_specific_preference,cmi_no_perturb,m3,1.0,0.6,1.0,-0.4,-0.4,False,harmful
context_pref_000001,context_specific_preference,cmi_no_perturb,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000001,context_specific_preference,cmi_no_perturb,m1,1.0,0.43333333333333335,1.0,-0.5666666666666667,-0.5666666666666667,False,context_dependent
context_pref_000001,context_specific_preference,cmi_oracle_scorer,m3,1.0,0.0,0.6,-1.0,-0.6,False,harmful
context_pref_000001,context_specific_preference,cmi_oracle_scorer,m2,1.0,1.0,1.0,0.0,0.0,True,useful
context_pref_000001,context_specific_preference,cmi_oracle_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000001,context_specific_preference,cmi_deterministic_scorer,m3,1.0,0.6,0.6,-0.4,0.0,False,harmful
context_pref_000001,context_specific_preference,cmi_deterministic_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,useful
context_pref_000001,context_specific_preference,cmi_deterministic_scorer,m1,1.0,0.43333333333333335,0.43333333333333335,-0.5666666666666667,0.0,False,context_dependent
context_pref_000001,context_specific_preference,cmi_batch,m3,1.0,,,-1.0,0.0,False,harmful
context_pref_000001,context_specific_preference,cmi_batch,m2,1.0,,,1.0,1.0,True,useful
context_pref_000001,context_specific_preference,cmi_batch,m1,1.0,,,-1.0,0.0,False,context_dependent
spurious_000011,spurious_semantic_trap,cmi_utility_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
spurious_000011,spurious_semantic_trap,cmi_utility_only,m3,1.0,0.5,0.5,-0.5,0.0,False,harmful
spurious_000011,spurious_semantic_trap,cmi_utility_only,m1,1.0,0.5,0.5,-0.5,0.0,False,irrelevant
spurious_000011,spurious_semantic_trap,cmi_stability_only,m2,1.0,1.0,1.0,0.0,0.0,False,useful
spurious_000011,spurious_semantic_trap,cmi_stability_only,m3,1.0,0.5,0.5,-0.5,0.0,False,harmful
spurious_000011,spurious_semantic_trap,cmi_stability_only,m1,1.0,0.5,0.5,-0.5,0.0,False,irrelevant
spurious_000011,spurious_semantic_trap,cmi_no_perturb,m2,1.0,1.0,1.0,0.0,0.0,False,useful
spurious_000011,spurious_semantic_trap,cmi_no_perturb,m3,1.0,0.5,1.0,-0.5,-0.5,False,harmful
spurious_000011,spurious_semantic_trap,cmi_no_perturb,m1,1.0,0.5,1.0,-0.5,-0.5,False,irrelevant
spurious_000011,spurious_semantic_trap,cmi_oracle_scorer,m2,1.0,1.0,1.0,0.0,0.0,True,useful
spurious_000011,spurious_semantic_trap,cmi_oracle_scorer,m3,1.0,0.0,0.5,-1.0,-0.5,False,harmful
spurious_000011,spurious_semantic_trap,cmi_oracle_scorer,m1,1.0,0.0,0.5,-1.0,-0.5,False,irrelevant
spurious_000011,spurious_semantic_trap,cmi_deterministic_scorer,m2,1.0,1.0,1.0,0.0,0.0,False,useful
spurious_000011,spurious_semantic_trap,cmi_deterministic_scorer,m3,1.0,0.5,0.5,-0.5,0.0,False,harmful
spurious_000011,spurious_semantic_trap,cmi_deterministic_scorer,m1,1.0,0.5,0.5,-0.5,0.0,False,irrelevant
